Reach_ID,Node_ID,X,Y,Time (dd-mm-yyyy),Q (m^3/s daily),Qu (m),D (m),Du (m),V (m/s),Vu (m/s)
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-10-1982',101.508,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-10-1982',120.789,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-10-1982',98.253,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-10-1982',86.559,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-10-1982',100.046,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-10-1982',144.713,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-10-1982',187.736,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-10-1982',364.039,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-10-1982',227.793,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-10-1982',163.203,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-10-1982',123.86,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-10-1982',101.206,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-10-1982',85.362,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-10-1982',69.51,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-10-1982',58.53,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-10-1982',50.264,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-10-1982',47.417,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-10-1982',68.414,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-10-1982',58.995,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-10-1982',45.305,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-10-1982',38.816,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-10-1982',32.978,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-10-1982',28.436,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-10-1982',26.575,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-10-1982',24.706,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '31-10-1982',24.302,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-11-1982',23.485,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-11-1982',22.295,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-11-1982',21.462,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-11-1982',20.757,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-11-1982',20.161,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-11-1982',19.662,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-11-1982',19.897,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-11-1982',76.802,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-11-1982',46.426,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-11-1982',30.725,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-11-1982',27.106,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-11-1982',79.32,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-11-1982',84.526,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-11-1982',77.922,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-11-1982',61.27,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-11-1982',57.43,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-11-1982',109.625,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-11-1982',124.359,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-11-1982',107.834,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-11-1982',85.468,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-11-1982',72.68,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-11-1982',64.198,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-11-1982',59.911,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-11-1982',60.246,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-11-1982',54.732,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-11-1982',54.583,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-11-1982',49.519,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-11-1982',42.559,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-11-1982',37.122,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-11-1982',32.839,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-12-1982',29.764,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-12-1982',27.332,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-12-1982',25.862,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-12-1982',24.703,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-12-1982',28.13,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-12-1982',43.027,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-12-1982',81.191,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-12-1982',117.409,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-12-1982',161.393,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-12-1982',201.386,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-12-1982',143.835,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-12-1982',140.795,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-12-1982',103.863,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-12-1982',91.251,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-12-1982',171.363,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-12-1982',394.806,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-12-1982',305.407,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-12-1982',171.275,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-12-1982',265.773,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-12-1982',379.788,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-12-1982',201.302,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-12-1982',143.253,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-12-1982',112.595,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-12-1982',94.179,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-12-1982',81.553,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-12-1982',77.726,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-12-1982',83.674,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-12-1982',69.547,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-12-1982',59.293,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-12-1982',52.044,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '31-12-1982',48.41,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-01-1983',45.666,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-01-1983',50.622,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-01-1983',72.676,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-01-1983',139.072,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-01-1983',149.343,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-01-1983',120.858,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-01-1983',101.92,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-01-1983',86.866,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-01-1983',76.127,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-01-1983',68.687,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-01-1983',58.929,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-01-1983',50.633,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-01-1983',61.348,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-01-1983',59.262,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-01-1983',124.269,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-01-1983',110.043,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-01-1983',89.645,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-01-1983',76.575,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-01-1983',65.485,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-01-1983',57.725,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-01-1983',51.49,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-01-1983',46.207,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-01-1983',42.16,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-01-1983',38.992,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-01-1983',37.791,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-01-1983',37.357,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-01-1983',39.777,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-01-1983',53.428,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-01-1983',128.872,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-01-1983',133.843,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '31-01-1983',141.754,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-02-1983',134.709,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-02-1983',103.246,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-02-1983',87.899,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-02-1983',78.354,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-02-1983',87.133,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-02-1983',72.62,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-02-1983',61.68,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-02-1983',53.691,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-02-1983',45.743,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-02-1983',40.204,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-02-1983',34.211,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-02-1983',28.643,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-02-1983',26.372,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-02-1983',25.216,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-02-1983',24.035,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-02-1983',22.899,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-02-1983',22.578,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-02-1983',22.485,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-02-1983',22.074,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-02-1983',21.942,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-02-1983',21.365,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-02-1983',20.514,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-02-1983',20.874,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-02-1983',25.269,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-02-1983',66.238,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-02-1983',98.754,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-02-1983',119.082,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-02-1983',96.54,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-03-1983',74.745,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-03-1983',62.119,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-03-1983',53.489,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-03-1983',45.897,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-03-1983',39.479,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-03-1983',36.182,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-03-1983',34.328,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-03-1983',33.852,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-03-1983',34.041,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-03-1983',33.026,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-03-1983',31.206,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-03-1983',28.836,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-03-1983',30.412,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-03-1983',36.551,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-03-1983',52.775,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-03-1983',41.875,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-03-1983',39.641,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-03-1983',60.891,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-03-1983',75.198,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-03-1983',57.211,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-03-1983',59.901,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-03-1983',60.345,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-03-1983',73.157,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-03-1983',83.231,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-03-1983',71.873,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-03-1983',64.767,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-03-1983',64.967,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-03-1983',58.445,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-03-1983',50.7,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-03-1983',52.176,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '31-03-1983',51.789,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-04-1983',53.535,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-04-1983',64.813,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-04-1983',53.924,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-04-1983',52.861,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-04-1983',151.583,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-04-1983',146.563,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-04-1983',336.039,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-04-1983',561.012,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-04-1983',511.043,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-04-1983',260.701,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-04-1983',207.219,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-04-1983',163.305,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-04-1983',127.164,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-04-1983',118.751,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-04-1983',101.565,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-04-1983',90.622,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-04-1983',81.502,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-04-1983',82.085,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-04-1983',79.432,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-04-1983',62.691,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-04-1983',58.17,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-04-1983',47.879,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-04-1983',40.488,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-04-1983',35.145,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-04-1983',33.81,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-04-1983',37.182,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-04-1983',33.473,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-04-1983',39.479,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-04-1983',31.176,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-04-1983',46.573,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-05-1983',44.607,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-05-1983',55.934,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '03-05-1983',56.394,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '04-05-1983',53.898,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '05-05-1983',41.793,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '06-05-1983',48.908,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '07-05-1983',59.939,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '08-05-1983',51.634,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '09-05-1983',53.272,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '10-05-1983',67.447,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '11-05-1983',69.298,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '12-05-1983',104.455,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '13-05-1983',100.765,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '14-05-1983',139.479,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '15-05-1983',200.944,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '16-05-1983',142.779,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '17-05-1983',113.555,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '18-05-1983',95.32,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '19-05-1983',79.051,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '20-05-1983',78.645,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '21-05-1983',73.299,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '22-05-1983',63.11,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '23-05-1983',142.031,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '24-05-1983',312.842,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '25-05-1983',385.478,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '26-05-1983',297.829,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '27-05-1983',192.861,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '28-05-1983',146.098,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '29-05-1983',116.133,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '30-05-1983',96.893,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '31-05-1983',84.848,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '01-06-1983',76.596,-9999,-9999,-9999,-9999,-9999
23267000131,-9999,7.800342964492560,48.517893002465500,    '02-06-1983',63.885,-9999,-9999,-9999,-9999,-9999
